job_level,career_velocity,city_tier,education_tier,performance_rating,manager_rating,manager_rating_missing,months_since_promotion,variable_pay_pct,department,gender,actual_log_salary,predicted_log_salary,residual_log_salary,shap_gender_effect,shap_manager_effect
5,0.25,1,2,2.5,3.4,0,1,12.6,Engineering,Male,3.7452597875500437,3.621674633751825,0.12358515379821888,0.091099424567754,-0.0028419236169702693
2,0.3333,3,4,3.4,3.3,0,5,12.7,Data Science,Female,2.1610215286722587,2.0055880275927267,0.15543350107953202,-0.14504692209519499,-0.017531062067070943
1,0.3333,2,1,2.6,4.0,0,3,12.9,Engineering,Male,2.194999882314108,2.135631155049501,0.05936872726460729,0.09734188492168161,0.029733783975587524
4,0.4,1,3,3.8,2.2,0,20,11.7,Product,Male,3.084200921541599,3.0627552125320245,0.021445709009574543,0.10410843368260134,-0.045399460758850256
2,0.5,2,3,1.6,2.8,0,20,8.0,HR,Male,1.9110228900548727,2.054148293957174,-0.1431254039023011,0.1053178907864227,-0.021005348497424168
3,0.6,2,3,3.7,3.6,0,4,16.3,Marketing,Female,2.303584593327129,2.2544626604645885,0.04912193286254052,-0.14525732614140807,0.012969277201302387
1,1.0,1,1,3.9,3.2,0,50,6.4,Customer Support,Female,1.7047480922384253,1.762655634617528,-0.05790754237910267,-0.14955658898863547,-0.0016596729998895042
3,0.3,3,3,3.5,3.3,0,17,14.3,Marketing,Male,2.578700529074361,2.623541124272168,-0.04484059519780681,0.11048768801967306,-0.012133824994282246
1,1.0,2,3,2.9,3.5,1,7,8.9,Customer Support,Male,1.7900914121273581,1.7401687604946696,0.0499226516326885,0.10304200931425224,0.00910466127711336
2,0.5,2,3,3.6,4.3,0,5,24.9,Sales,Male,2.4379897300002487,2.2584177626826376,0.17957196731761105,0.10222648060066364,0.03311943104105477
1,0.1667,3,3,3.6,4.5,0,62,9.4,Customer Support,Male,1.9416152247724325,1.9365780069207397,0.005037217851692866,0.10225781630628482,0.029847064904520007
4,0.4444,3,4,2.7,4.3,0,2,8.9,Data Science,Female,2.550226115908643,2.7190756245144803,-0.16884950860583725,-0.13584800200526845,0.03820194323787439
2,0.4,1,3,5.0,3.3,0,19,18.0,Finance,Male,2.5877640352277083,2.4283273512786847,0.15943668394902355,0.0992576869089738,-0.01345946138747739
4,0.4444,1,3,4.6,3.1,0,30,9.9,Operations,Female,2.9396908826703663,2.7296405066532032,0.21005037601716303,-0.13963165235192965,-0.007776571449347801
3,0.2308,2,3,3.2,3.7,0,15,9.2,Legal,Female,2.6803363625346943,2.587738186198651,0.09259817633604328,-0.1403403359366688,0.015749542330598075
3,0.25,1,2,4.9,3.6,0,12,21.3,Sales,Male,3.0996417369445024,2.9835566579128145,0.11608507903168785,0.10313708360572175,0.009429219924175893
2,0.25,1,3,4.6,2.8,0,32,9.9,Customer Support,Female,1.9878743481543455,2.188735119302887,-0.2008607711485415,-0.1419882201101809,-0.026358726488985594
2,0.5,2,4,3.7,3.5,1,33,22.9,Marketing,Female,1.9671123567059163,1.9226490231734785,0.04446333353243781,-0.15073648669212714,0.007605207734320879
3,0.3,2,3,2.5,3.5,1,3,13.8,Engineering,Male,2.787477334733532,2.719338300308184,0.06813903442534786,0.10493320004694244,0.004161553816318426
3,0.3333,2,3,4.1,2.6,0,17,10.3,Legal,Male,2.7985001040242823,2.6586492917162445,0.13985081230803775,0.10918282407163103,-0.027144380853899766
1,0.2,1,3,2.6,4.0,0,77,14.8,Legal,Female,1.5973653311998313,1.8778213574115519,-0.2804560262117206,-0.14274700598945259,0.02642146479613666
2,0.3333,1,3,2.2,4.9,0,6,8.2,Customer Support,Female,2.066862759472976,1.9676127420053204,0.0992500174676556,-0.15273806451789376,0.04489145520086544
4,0.5,1,3,3.6,3.3,0,44,13.8,Data Science,Female,2.822568654544802,2.7148426906228353,0.10772596392196654,-0.13858460571232095,-0.005242624883891969
5,0.4167,1,3,2.7,2.4,0,19,12.3,Product,Female,2.9528247725427144,3.0531322985000067,-0.10030752595729231,-0.12816791781412198,-0.041409943476364654
1,0.5,2,3,3.3,3.1,0,8,11.0,HR,Female,1.3962446919730587,1.6162375765272072,-0.21999288455414856,-0.13588038616182435,-0.011048917368823734
3,0.2727,1,3,3.7,3.5,1,4,22.6,Sales,Male,2.8075938314384716,2.8522959128337635,-0.04470208139529186,0.10779425846326235,0.0021954143317399256
2,0.2857,2,3,3.9,4.1,0,4,25.0,Sales,Female,2.1174596088673567,2.192165593986443,-0.0747059851190861,-0.14364920801792108,0.04119793842323762
2,0.3333,1,4,2.7,3.1,0,1,24.9,Sales,Female,2.1150499691472033,2.032543724027243,0.0825062451199603,-0.14625436075886744,-0.014437411107642836
1,0.3333,1,1,4.3,3.5,1,10,9.5,Customer Support,Male,2.3115448343655176,2.1812029117801965,0.13034192258532107,0.10862513740192557,0.0012274400392062942
4,0.5,2,3,4.6,3.2,0,4,14.3,Marketing,Male,2.9528247725427144,2.8376884374867384,0.11513633505597598,0.10492489472086677,-0.009261240982318482
5,0.1667,2,3,3.4,3.3,0,6,31.1,Sales,Male,3.912023005428146,3.8226553824938145,0.08936762293433143,0.09105287158098234,-0.004866664011924797
1,0.1429,1,3,1.9,4.9,0,9,17.7,Marketing,Male,2.196112848483529,2.103142770346227,0.09297007813730218,0.10930845936848381,0.05030708949403365
3,0.2143,3,2,3.2,3.8,0,22,13.5,Finance,Male,2.953868069455292,2.872852239983269,0.0810158294720229,0.10209338807933126,0.011528856806050938
4,0.5,1,3,4.3,3.7,0,88,8.2,Legal,Male,2.946016681308058,2.9272544098185627,0.018762271489495497,0.10026715161813814,0.012632662827114477
2,0.2857,1,4,3.8,4.6,0,1,5.8,Customer Support,Female,2.0228711901914416,2.1370823801755536,-0.11421118998411206,-0.15374847043651835,0.037196556098282214
2,0.4,2,4,3.8,4.3,0,27,32.7,Sales,Female,2.057962510002712,2.0503753667416063,0.0075871432611056555,-0.13564070384792448,0.03935258022734781
3,0.6,1,3,3.9,4.4,0,17,7.2,HR,Male,2.605648267484129,2.5054664719265625,0.10018179555756657,0.10316076040782678,0.02058598997084036
1,0.3333,3,2,2.5,3.3,0,13,9.8,Operations,Male,1.827769906751088,1.8643463711654187,-0.03657646441433071,0.10128873654241269,-0.0031407959031389556
3,0.375,1,3,5.0,3.0,0,4,18.9,Sales,Female,2.601207105484161,2.5230016493758387,0.0782054561083223,-0.1386686207729282,-0.010980835594662853
6,0.2727,3,4,3.1,2.3,0,1,12.5,Legal,Female,3.610377225958979,3.50643445687881,0.10394276908016886,-0.1357062031865962,-0.06350730613359318
1,0.3333,1,4,5.0,3.5,1,11,11.2,Legal,Male,2.28949985344539,2.182559103535668,0.10694074990972213,0.11286171867265929,0.004382450795484674
1,0.3333,1,4,3.7,3.5,1,4,9.6,Customer Support,Male,2.060513531794317,1.9592651513842858,0.10124838041003104,0.10793659491226286,-0.0005825787927863005
3,0.2727,2,3,2.6,3.3,0,1,15.2,Product,Female,2.5877640352277083,2.440914771104947,0.14684926412276145,-0.1566906922068208,-0.013964492921085364
1,1.0,3,3,2.5,3.9,0,16,12.4,Marketing,Male,1.9139771019523042,1.6812230560514787,0.2327540459008255,0.1028990119027175,0.004417868959953902
2,0.3333,2,3,4.4,5.0,0,2,6.2,HR,Male,2.653241964607215,2.328298552994929,0.3249434116122858,0.10479245327289712,0.032837956813945135
1,0.5,3,3,3.6,3.0,0,23,8.9,HR,Male,1.7715567619105355,1.8161930842378227,-0.0446363223272872,0.103640333871036,-0.0033749942961088055
4,0.4444,3,3,1.4,3.9,0,2,8.0,Customer Support,Male,2.412335956953165,2.6928343698373505,-0.28049841288418564,0.09987351043358737,0.011538879389945862
2,0.2857,1,3,3.9,5.0,0,10,14.3,Product,Male,2.492378664626701,2.5097730647641407,-0.017394400137439536,0.10828993817142986,0.03138219991744858
6,0.3,1,2,5.0,3.1,0,6,11.8,Legal,Male,3.912023005428146,3.9420123958637805,-0.029989390435634533,0.0890436629533597,-0.009466015397750846
2,0.4,1,3,5.0,3.8,0,28,16.6,Marketing,Female,2.105352923464337,2.147034655328898,-0.041681731864561034,-0.14579900452621344,0.014902651177830448
2,0.2857,1,2,3.9,3.5,1,6,12.8,Engineering,Female,2.0228711901914416,2.3970388101024347,-0.3741676199109931,-0.13942766199250672,0.006769866329618985
2,0.5,1,4,4.8,1.7,0,7,12.5,Product,Female,2.2332350148592526,2.090427424072732,0.1428075907865205,-0.15419702148601272,-0.06438118127693986
2,0.2222,3,3,5.0,5.0,0,10,31.5,Sales,Male,2.5952547069568657,2.420406110307614,0.17484859664925168,0.09063612597382992,0.03253012917808612
2,0.3333,3,1,3.4,4.1,0,12,18.0,Product,Male,2.2460147415056513,2.477460556093802,-0.2314458145881506,0.1069936788206539,0.03323250486691753
5,0.2273,1,2,4.5,2.2,0,1,14.8,Legal,Female,3.616846251214105,3.587856113192448,0.028990138021657064,-0.12802020392303554,-0.0547878249736301
6,0.2,1,4,2.0,4.2,0,9,9.7,HR,Male,3.912023005428146,3.8860187181000754,0.026004287328070586,0.07187001312324418,0.02053517803664707
2,0.5,1,3,4.4,3.9,0,1,6.6,Customer Support,Male,2.254444717666111,2.279073564792658,-0.024628847126547004,0.1065082601270408,0.01379337201602611
1,1.0,1,3,4.9,2.5,0,74,5.2,Customer Support,Female,1.6467336971777973,1.5613161058437204,0.08541759133407689,-0.15480606614609865,-0.03144180169676523
2,0.3333,2,3,3.2,4.0,0,79,17.7,Finance,Female,2.21375387928743,2.0959219036790215,0.11783197560840852,-0.13834886908518282,0.031403195482509264
2,0.4,2,2,2.9,3.3,0,4,12.8,Data Science,Female,2.217027204632399,2.1632257287108456,0.053801475921553266,-0.13249951753649608,-0.012965485914155537
6,0.2069,1,1,4.3,4.2,0,4,12.9,Engineering,Male,3.912023005428146,4.098355998599283,-0.18633299317113705,0.06518211867553782,0.03147649782827754
1,0.3333,1,4,3.0,3.0,0,8,6.2,Operations,Female,1.763017000362401,1.6738013058051218,0.08921569455727929,-0.1463299074886435,-0.007215267964856108
3,0.2,2,4,3.1,3.4,0,24,9.1,Customer Support,Male,2.934388643312939,2.8085694312563763,0.12581921205656288,0.10480085875231337,-0.0016197232376151862
5,0.3571,2,2,4.3,3.8,0,43,8.8,Legal,Female,3.1949928844048685,3.205006262044305,-0.010013377639436438,-0.1347706492245427,0.004965320495541339
3,0.3333,3,2,3.4,2.9,0,5,8.4,Engineering,Female,2.50470927708418,2.4300504115801624,0.07465886550401768,-0.14543306583044413,-0.0181288935532361
2,0.3333,2,4,4.3,2.3,0,15,12.8,Marketing,Male,2.3504224224082058,2.2828996811325255,0.06752274127568025,0.1118309152060513,-0.04741607834859492
4,0.5,1,3,3.8,3.6,0,31,12.4,Finance,Male,3.132446096869813,2.874664615906117,0.257781480963696,0.10067095703066967,0.008447201427299014
3,0.3333,2,3,2.1,3.4,0,30,11.4,Finance,Female,2.214846178686039,2.2583290500232445,-0.04348287133720552,-0.15341523207735497,-0.00273395901766756
4,0.3077,2,3,5.0,2.6,0,7,15.2,Product,Female,2.7414849771884473,2.8831828157950445,-0.14169783860659724,-0.15340716216285136,-0.03569993177967936
2,0.2857,1,3,2.9,3.4,0,25,24.2,Marketing,Male,2.1435893615035875,2.365223833616089,-0.22163447211250142,0.10692210103363972,0.001388589092689074
1,0.5,3,3,3.6,4.4,0,28,11.8,Data Science,Female,1.6370530794670737,1.7265982039860686,-0.08954512451899488,-0.13738009160960368,0.0344981688061448
6,0.3333,2,4,2.8,3.3,0,1,10.9,Data Science,Female,3.29842610362621,3.4869386631325585,-0.1885125595063486,-0.1272592649326906,-0.00961557508180494
1,0.5,1,4,3.7,3.5,1,1,9.9,Customer Support,Female,1.47932922708708,1.6421835296615293,-0.16285430257444933,-0.14558078647208292,0.00102920781114893
2,0.2857,1,4,4.1,4.4,0,47,14.9,Engineering,Male,2.479894107964456,2.6256676917500283,-0.14577358378557248,0.09969754039329323,0.038538166478368455
3,0.6,1,2,4.0,3.7,0,22,21.5,Marketing,Male,2.5930133911138515,2.628585393876526,-0.03557200276267425,0.10480648068435414,0.016027654953640943
2,0.2857,3,3,3.0,5.0,0,1,8.8,Operations,Male,2.1412419425852827,2.25568177170646,-0.11443982912117745,0.10811061486000542,0.03319916370901307
5,0.4167,1,3,3.5,4.2,0,3,10.5,Engineering,Male,3.544142657647253,3.376395031435508,0.167747626211745,0.08942443497925999,0.04216756749989526
1,0.3333,1,3,4.4,4.3,0,18,10.5,HR,Female,1.9035989509835904,1.7946616341436958,0.1089373168398946,-0.14567409300648063,0.024706996194741537
1,0.2,1,4,2.8,2.8,0,31,11.9,Finance,Male,2.102913897864978,2.077058264954866,0.025855632910111837,0.10356197108389256,-0.026155687479002335
2,0.2857,3,2,2.7,3.4,0,2,11.9,Finance,Female,1.8779371654691073,2.0618708714639276,-0.18393370599482028,-0.1411077825167043,-0.002903848767223846
2,0.5,1,1,3.5,2.7,0,2,14.3,Legal,Male,2.604170070614818,2.3513156965297206,0.25285437408509726,0.10376686847669683,-0.03639782863918068
1,0.5,2,2,2.7,5.0,0,6,5.8,Operations,Male,1.851599469584072,1.9467883104145962,-0.09518884083052415,0.09953270374188679,0.05741892439347537
1,1.0,1,4,4.5,3.3,0,14,7.6,Operations,Male,1.9960599327407849,1.9262761632787886,0.06978376946199627,0.11374105296646728,-0.0034756245905008323
1,1.0,3,3,3.7,4.0,0,24,11.2,Finance,Female,1.3762440252663892,1.5585313809965118,-0.18228735573012256,-0.1370807610372462,0.012888974758776282
1,0.3333,2,4,3.8,2.7,0,3,10.2,Finance,Male,1.9754689512968577,1.8988134842984772,0.07665546699838055,0.0984624553323155,-0.0207399548657813
2,2.0,3,1,3.1,3.1,0,5,14.4,Product,Male,2.2700619012884857,2.1323203267003668,0.13774157458811898,0.10356275905657712,-0.014127636821732585
1,0.3333,1,3,3.3,3.6,0,10,9.4,Operations,Male,1.8976198599275322,1.9910038466434277,-0.09338398671589543,0.10749311872854761,0.008652055437494657
2,0.2857,2,2,3.3,2.7,0,48,14.6,Legal,Female,2.0515563381903004,2.0997863024613004,-0.048229964271000014,-0.14661016007335018,-0.034577310481947024
1,0.5,2,3,3.1,3.5,0,8,14.3,Finance,Female,1.556037135706985,1.687325767821758,-0.13128863211477282,-0.13275200782785332,0.007053648910842966
3,0.2727,1,4,3.4,4.7,0,1,6.4,Operations,Female,2.4997952622817508,2.584800130503125,-0.08500486822137443,-0.1564609631025196,0.047604247509098085
2,0.4,3,2,2.3,3.7,0,24,6.3,Customer Support,Male,1.9416152247724325,2.095420956231884,-0.15380573145945164,0.10385916010342844,0.014747163324644121
2,0.2857,1,3,2.7,3.1,0,27,11.2,Engineering,Female,2.2428350885882717,2.2104045528392766,0.032430535748995126,-0.13738713672865333,-0.015176342139528598
2,0.4,2,2,3.1,3.1,0,18,8.8,Engineering,Male,2.3683728335320486,2.3484023056761014,0.019970527855947218,0.09481516330446735,-0.016614077765148443
2,1.0,3,4,3.7,2.6,0,1,5.6,HR,Female,1.925707441737794,1.7181186954405572,0.20758874629723678,-0.15496223709970358,-0.0303072330730278
5,0.2778,3,4,3.6,3.3,0,20,7.5,Operations,Female,3.0106208860477417,3.147233660124046,-0.13661277407630434,-0.1433451215172681,-0.0065421437786460195
5,0.3333,2,2,4.9,3.0,0,4,13.1,Finance,Male,3.6065842113871063,3.4199990310545334,0.18658518033257288,0.0978329921680057,-0.0021838528405089693
3,0.375,1,3,4.4,4.2,0,12,21.6,Marketing,Female,2.5289235352047745,2.5470895541945473,-0.01816601898977277,-0.13892176395888742,0.040112241526506116
4,0.3333,3,2,2.0,3.5,1,18,8.6,Engineering,Male,3.1986731175506815,2.9696706554055115,0.22900246214517006,0.10307447621555763,0.0025722511874961547
3,0.3,1,3,2.8,4.5,0,42,10.8,Engineering,Female,2.553343811341229,2.638548878869641,-0.08520506752841239,-0.1423899290094508,0.03904607181587924
3,0.375,1,3,4.8,2.5,0,16,17.9,Marketing,Female,2.4553061800117097,2.4639275198226196,-0.008621339810909845,-0.1417280855745409,-0.035749948187134534
1,0.3333,1,4,5.0,2.9,0,20,8.6,Customer Support,Male,2.1983350716202463,2.030647312748207,0.16768775887203935,0.10954510887489903,-0.009119242634045696
4,0.3333,3,2,2.6,2.6,0,3,6.2,Customer Support,Male,2.6864860231863696,2.8316262456822576,-0.14514022249588798,0.10522053458538266,-0.024851575544930588
2,0.4,2,3,4.3,3.5,1,9,11.0,Product,Male,2.4150205223238337,2.392888816759982,0.02213170556385169,0.10456413705995152,0.006181685419413227
1,0.3333,1,3,4.4,3.8,0,1,14.6,Product,Female,1.8946168546677629,1.8984486923182358,-0.0038318376504729024,-0.15426407065341236,0.008959984858422317
4,0.3077,1,4,2.5,3.0,0,3,15.2,Product,Male,3.098288861879083,3.123631276876563,-0.025342414997480134,0.10713127983183704,-0.00859956633878467
2,1.0,3,4,4.4,5.0,0,10,8.0,Customer Support,Male,2.0412203288596382,2.0744478892218874,-0.033227560362249164,0.11010284137379554,0.03916150592292561
1,0.25,1,3,4.6,4.3,0,3,18.3,Sales,Male,2.298577071596507,2.1719886859957205,0.12658838560078634,0.10029210739940636,0.03240763072528727
2,0.6667,1,2,2.7,3.5,0,6,13.0,Data Science,Male,2.2300144001592104,2.3821293363281804,-0.15211493616896998,0.09931638184208544,0.011149599743079351
2,0.2857,3,4,2.8,3.6,0,20,6.5,Customer Support,Male,1.9851308622085946,2.204663728569068,-0.2195328663604732,0.10700207335176533,0.012066992434086123
2,0.4,3,4,4.2,3.8,0,21,12.3,Data Science,Female,2.2082744135228043,2.1224851175094894,0.08578929601331486,-0.13808496883784754,0.01438998729590353
2,2.0,1,2,4.2,3.2,0,4,19.4,Product,Male,2.2823823856765264,2.333384597243668,-0.051002211567141575,0.10685745903719318,-0.013691760374981031
2,1.0,2,3,3.2,3.9,0,7,16.6,Finance,Female,2.0268315914075385,1.9019619981477147,0.12486959325982383,-0.13856174694851464,0.013323467874158362
2,0.3333,1,3,3.2,2.5,0,2,10.0,Product,Female,2.2332350148592526,2.0811889167149804,0.15204609814427217,-0.14989702012429323,-0.047841215947537305
1,0.1429,2,4,3.7,3.2,0,21,19.6,Marketing,Female,1.8196988379172965,1.7664436434602693,0.0532551944570272,-0.1474680305147637,-0.011356421665398488
4,0.3333,3,3,2.6,4.5,0,58,7.2,Operations,Male,2.790551422613954,2.8651064963224218,-0.07455507370846792,0.10768001068400326,0.03218168314151907
2,0.3333,1,3,4.7,3.4,0,35,6.9,Operations,Male,2.263844264677615,2.3897981501017296,-0.12595388542411445,0.11192011149700469,-0.0008487755343073826
2,0.2857,1,4,3.9,1.7,0,10,20.9,Marketing,Female,1.958685340544036,2.06139833631526,-0.10271299577122406,-0.1596908101616066,-0.06820533847946017
2,1.0,1,4,2.7,1.9,0,1,8.3,HR,Female,1.5518087995974639,1.7609946698816232,-0.20918587028415936,-0.15323241476667177,-0.06778106418952196
1,0.1667,3,4,4.2,4.2,0,51,14.9,Engineering,Female,2.0149030205422647,1.8923449827067587,0.122558037835506,-0.1389787319739466,0.038677421431431276
3,0.75,1,4,3.2,2.7,0,19,16.0,Product,Female,2.422144328051685,2.246032296543211,0.17611203150847388,-0.14908810629145286,-0.03758560776135876
3,0.3333,1,3,2.5,3.5,1,2,13.9,Marketing,Female,2.2512917986064953,2.369534267923051,-0.1182424693165558,-0.15304894560626,0.004360960516366024
1,0.3333,1,4,1.8,2.3,0,23,5.8,Customer Support,Female,1.5789787049493917,1.4791827729656144,0.09979593198377734,-0.1577250360387873,-0.07346690234552462
2,0.5,1,3,3.5,1.4,0,28,15.4,Product,Female,1.9615022438151495,1.9728964244399458,-0.011394180624796357,-0.1534506235023322,-0.08892468299309575
4,0.4444,2,3,4.5,3.5,1,7,5.5,Operations,Male,2.9739977814079848,2.861530128185382,0.11246765322260277,0.10286897028347183,0.0012993780104543632
2,0.3333,2,2,4.4,4.6,0,16,6.1,Operations,Male,2.5217206229107165,2.361372892446385,0.16034773046433148,0.10692280926633584,0.03057751788995082
1,0.3333,1,4,3.2,5.0,0,22,5.0,HR,Female,1.742219023667919,1.7771825339546194,-0.03496351028670053,-0.14429058759477473,0.06683887354490066
3,0.3,1,4,3.3,3.7,0,1,10.8,Legal,Male,2.7744619666214616,2.81814302353994,-0.043681056918478234,0.10895501115022757,0.013796409967346511
4,0.3077,3,2,4.3,3.5,1,4,20.8,Marketing,Male,2.837908188360424,3.109889570209664,-0.27198138184924003,0.1049112639827946,0.002894878596384168
2,0.3333,1,3,3.3,3.1,0,33,12.9,Legal,Female,2.269028309465203,2.073018136340155,0.19601017312504787,-0.15258664603706967,-0.016251764634900693
2,0.2,3,3,3.4,2.7,0,14,16.3,Product,Female,2.1016921506146558,2.1288661259935195,-0.02717397537886379,-0.1378829687225886,-0.03651570067485248
3,0.75,1,3,2.3,3.8,0,7,13.7,Engineering,Male,2.392425796993835,2.553650682939519,-0.16122488594568374,0.10272082447033429,0.011142221902488817
5,0.2632,1,3,3.3,3.5,1,14,12.0,Legal,Male,3.545874759696932,3.6415186656861143,-0.09564390598918227,0.10209750670342431,0.0019586023336413713
1,0.1429,3,3,2.9,3.2,0,8,12.5,Legal,Female,1.6582280766035324,1.768897126192918,-0.11066904958938562,-0.14429728267052544,-0.009292158517254113
2,0.3333,2,2,3.5,3.6,0,4,12.0,HR,Male,2.21046980408624,2.317901817820355,-0.10743201373411493,0.10679480954757833,0.01046191763109947
3,0.2,1,3,3.4,4.0,0,13,8.0,Operations,Female,2.8207834710894493,2.6687650976086084,0.1520183734808409,-0.14678296244532169,0.03384661833017018
2,0.2222,3,3,4.0,2.9,0,9,18.4,Product,Male,2.626840145676667,2.3619204006784797,0.26491974499818705,0.09611343291606204,-0.028335846211649193
5,0.3846,1,3,2.4,3.4,0,6,8.1,Data Science,Male,3.248434627109745,3.366343341686906,-0.1179087145771609,0.09267989893304347,0.00207123577190458
1,1.0,3,3,2.9,3.5,0,31,5.8,Operations,Female,1.5686159179138452,1.4819188639216179,0.08669705399222738,-0.1436235984464503,0.010580372803175715
5,0.3846,1,2,3.4,2.8,0,7,22.7,Marketing,Female,3.065724645374026,3.104616056105488,-0.03889141073146174,-0.12839625964115237,-0.029360438647017446
1,0.3333,1,3,3.2,3.5,1,16,13.9,Engineering,Male,2.477378383367209,2.1262523228209966,0.3511260605462123,0.10351711737374734,0.005887285732440086
1,0.3333,3,3,2.4,3.0,0,10,13.2,Data Science,Male,1.9544450515051506,1.926898234612296,0.027546816892854542,0.10006403519895311,-0.003958304763882261
2,0.2222,1,1,5.0,5.0,0,8,7.6,Customer Support,Male,2.800325477211381,2.574813755309025,0.22551172190235613,0.10276840188676013,0.02207184825017166
2,0.2857,3,3,3.8,2.0,0,2,5.6,HR,Male,2.1838015570040787,2.201390484108348,-0.017588927104269292,0.11345701307225849,-0.07593399759540465
1,0.3333,1,3,4.2,2.4,0,21,15.1,Product,Female,1.8562979903656263,1.8399897253130422,0.016308265052584092,-0.15663941127195996,-0.03353919922711322
3,0.3333,2,3,3.1,4.0,0,5,13.2,Engineering,Male,2.744060638625243,2.7203118721921573,0.023748766433085766,0.1014198136166271,0.03562900814549641
2,0.3333,2,3,1.7,3.3,0,5,5.4,Customer Support,Male,2.167910189667444,2.10606046335251,0.06184972631493402,0.1092843484544858,-0.007967132489827979
3,0.75,3,3,3.6,3.5,0,8,12.2,Product,Male,2.5079719227189963,2.4077220733924745,0.10024984932652181,0.11080409839844862,0.008259631659542008
1,0.3333,1,3,2.8,3.7,0,2,8.6,Legal,Male,1.9035989509835904,2.0365474226514513,-0.13294847166786083,0.10775809391844503,0.012364979831148136
1,0.3333,1,3,2.2,2.8,0,6,12.2,Engineering,Female,1.5748464676644813,1.7614425944299792,-0.18659612676549786,-0.14092839669951138,-0.027924631515566505
1,0.3333,3,2,1.9,3.0,0,6,13.8,Marketing,Female,1.6770965609079151,1.588670773360926,0.08842578754698915,-0.14167794930258573,1.788470112574872e-05
1,0.5,2,3,3.5,3.2,0,2,5.3,Customer Support,Female,1.4883995840570443,1.5808951565433889,-0.09249557248634455,-0.13854045730178483,-0.009346555955105671
2,0.3333,2,1,2.8,4.0,0,3,17.8,Sales,Male,2.468946630209271,2.401136097928653,0.06781053228061795,0.10268212114673178,0.025656371942676157
3,0.75,2,2,3.7,3.5,0,2,13.7,Legal,Male,2.6232182655855123,2.5364074359277913,0.08681082965772102,0.10488261546467942,0.005193150521681451
1,0.5,1,3,2.8,4.7,0,26,8.8,Engineering,Male,1.9906103279732201,2.0339449379413184,-0.04333460996809824,0.0989022171277208,0.02561358200482601
1,0.1667,2,4,3.0,4.6,0,15,13.2,Data Science,Female,1.7833912195575383,1.8893642197981693,-0.10597300024063094,-0.1396598055732827,0.029784712757390603
5,0.3125,2,2,4.2,3.7,0,7,7.8,HR,Female,3.3775875160230218,3.2602591148576714,0.11732840116535037,-0.13073246065430952,0.01441799415848534
6,0.3,3,4,3.8,4.3,0,53,13.1,Finance,Male,3.5172010574184616,3.78335182422563,-0.26615076680716854,0.09283523747940445,0.026711122549647345
3,0.2727,1,2,4.8,2.2,0,36,20.2,Marketing,Male,2.7593768282675506,2.9128031155847585,-0.15342628731720787,0.11523881457335582,-0.0470753114070378
1,0.3333,3,3,4.7,3.7,0,7,14.9,Engineering,Female,1.8671761085128091,1.7965786191376305,0.07059748937517862,-0.1394269497770519,0.01772226243399012
6,0.3,2,3,2.6,2.7,0,23,14.9,Data Science,Male,3.912023005428146,3.8172427818224794,0.09478022360566651,0.09123475176328183,-0.022100449792795487
3,0.75,1,3,4.2,4.1,0,7,8.2,Operations,Male,2.7459880404426023,2.5414816936938993,0.20450634674870294,0.10621908925897852,0.022073845684950893
1,0.3333,1,2,2.2,3.0,0,26,24.7,Sales,Male,1.7578579175523736,2.060529727643963,-0.3026718100915895,0.10210720245006628,0.0025533909142979702
1,0.1667,1,4,3.7,3.7,0,4,9.9,Data Science,Male,2.5128460184772416,2.234566615938967,0.27827940253827466,0.10470993068048283,0.010678318694719866
3,0.375,2,3,2.3,4.2,0,8,7.3,HR,Female,2.4714836294558595,2.285460093304346,0.18602353615151346,-0.1398828223239004,0.034951977204200915
1,0.1667,2,3,3.4,2.6,0,25,10.1,Legal,Male,1.8115620965242347,2.040651061743423,-0.2290889652191881,0.10694678006329664,-0.030891598800519275
2,0.3333,3,1,2.9,3.8,0,8,12.9,Engineering,Male,2.432735777459091,2.4090393685710376,0.023696408888053355,0.09823905982303185,0.014163994498657875
1,0.25,1,1,2.8,2.5,0,12,8.5,Engineering,Female,2.0373166153791646,1.997142390533327,0.04017422484583766,-0.13161623522366128,-0.035546005179851146
5,0.4167,2,3,3.7,2.8,0,1,20.8,Sales,Female,3.0473755067058295,2.978435424710931,0.06894008199489843,-0.12431043699641929,-0.0278144586757627
1,0.1667,1,4,4.1,2.5,0,19,11.5,Product,Male,2.2375130962503307,2.2119104090317654,0.02560268721856529,0.11205686075177573,-0.036456104797810356
3,0.3333,2,4,4.7,4.2,0,3,19.0,Product,Male,2.790551422613954,2.795592333786434,-0.005040911172480289,0.10683123655863332,0.04143327485354521
3,0.75,3,4,4.0,2.4,0,24,21.6,Marketing,Female,1.8825138324965192,2.0129088658111507,-0.13039503331463154,-0.1517749236760458,-0.035316737660416535
2,1.0,3,3,5.0,3.3,0,2,9.8,Legal,Male,2.1114245875328868,2.178617195795319,-0.06719260826243234,0.110180515313138,-0.011332937468324998
1,1.0,2,3,3.2,2.8,0,9,9.4,Operations,Female,1.4469189829363254,1.5055009402222435,-0.058581957285918085,-0.14360937926572515,-0.022400023082221075
1,0.5,2,1,3.9,4.1,0,12,9.8,Operations,Male,2.0412203288596382,2.0690780349053752,-0.027857706045737007,0.099659560755302,0.014912259929112253
